;Марка;Цена без НДС, руб./км;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 24x3x0,75kl5 690V;2601709,951;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 24x3x1,0kl5 690V;3348471,009;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 24x3x1,5kl5 690V;4544102,691;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 24x3x2,5kl5 690V;7100533,324;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 27x0,5kl5 690V;784059,9958;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 27x0,75kl5 690V;1071025,887;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 27x1,0kl5 690V;1358851,359;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 27x1,5kl5 690V;1803145,921;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 27x2,5kl5 690V;2746305,809;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 27x2x0,5kl5 690V;1509741,922;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 27x2x0,75kl5 690V;2087713,079;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 27x2x1,0kl5 690V;2672132,467;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 27x2x1,5kl5 690V;3576302,73;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 27x2x2,5kl5 690V;5501073,503;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x0,5kl5 690V;156015,1256;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x0,75kl5 690V;185104,1692;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x1,0kl5 690V;218884,8649;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x1,5kl5 690V;255868,9403;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x2,5kl5 690V;343276,4519;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x2x0,5kl5 690V;231982,4375;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x2x0,75kl5 690V;290128,0215;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x2x1,0kl5 690V;344810,1994;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x2x1,5kl5 690V;420429,1635;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x2x2,5kl5 690V;581602,6324;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x3x0,5kl5 690V;277229,9645;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x3x0,75kl5 690V;350931,2345;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x3x1,0kl5 690V;431975,7175;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x3x1,5kl5 690V;536496,2724;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 2x3x2,5kl5 690V;766131,4467;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 30x0,5kl5 690V;853384,0333;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 30x0,75kl5 690V;1161388,52;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 30x1,0kl5 690V;1484138,69;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 30x1,5kl5 690V;1972203,366;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 30x2,5kl5 690V;3011414,675;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 30x2x0,5kl5 690V;1646083,983;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 30x2x0,75kl5 690V;2278158,008;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 30x2x1,0kl5 690V;2926249,03;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 30x2x1,5kl5 690V;3933379,617;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 30x2x2,5kl5 690V;6084527,914;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 37x0,5kl5 690V;1001442,536;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 37x0,75kl5 690V;1376261,059;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 37x1,0kl5 690V;1763813,059;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 37x1,5kl5 690V;2365220,636;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 37x2,5kl5 690V;3639017,839;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 37x2x0,5kl5 690V;1962791,146;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 37x2x0,75kl5 690V;2750610,271;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 37x2x1,0kl5 690V;3516427,691;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 37x2x1,5kl5 690V;4743573,24;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 37x2x2,5kl5 690V;7380835,795;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x0,5kl5 690V;178943,5552;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x0,75kl5 690V;221992,7985;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x1,0kl5 690V;262896,6035;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x1,5kl5 690V;319518,8568;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x2,5kl5 690V;436396,779;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x2x0,5kl5 690V;295878,3521;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x2x0,75kl5 690V;373365,3341;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x2x1,0kl5 690V;453660,1531;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x2x1,5kl5 690V;558866,3726;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x2x2,5kl5 690V;806175,3518;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x3x0,5kl5 690V;361554,6263;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x3x0,75kl5 690V;469083,3447;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x3x1,0kl5 690V;575489,4835;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x3x1,5kl5 690V;727914,138;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 3x3x2,5kl5 690V;1084004,207;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x0,5kl5 690V;211613,7832;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x0,75kl5 690V;258286,9836;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x1,0kl5 690V;315169,0175;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x1,5kl5 690V;380440,1184;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x2,5kl5 690V;537776,8725;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x2x0,5kl5 690V;355362,59;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x2x0,75kl5 690V;452407,3147;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x2x1,0kl5 690V;550396,9932;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x2x1,5kl5 690V;701452,5296;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x2x2,5kl5 690V;1014965,525;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x3x0,5kl5 690V;441648,9224;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x3x0,75kl5 690V;575825,5965;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x3x1,0kl5 690V;724745,6692;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x3x1,5kl5 690V;931110,3309;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 4x3x2,5kl5 690V;1380833,016;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x0,5kl5 690V;237747,0667;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x0,75kl5 690V;302670,0164;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x1,0kl5 690V;360796,7076;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x1,5kl5 690V;448516,8208;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x2,5kl5 690V;638520,4371;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x2x0,5kl5 690V;411973,7878;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x2x0,75kl5 690V;526281,0266;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x2x1,0kl5 690V;661447,3926;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x2x1,5kl5 690V;837289,7213;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x2x2,5kl5 690V;1219672,937;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x3x0,5kl5 690V;517137,6523;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x3x0,75kl5 690V;680446,6831;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x3x1,0kl5 690V;864097,491;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x3x1,5kl5 690V;1120438,527;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 5x3x2,5kl5 690V;1683525,586;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x0,5kl5 690V;266753,5622;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x0,75kl5 690V;338869,91;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x1,0kl5 690V;413498,8136;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x1,5kl5 690V;516331,6542;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x2,5kl5 690V;736069,9577;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x2x0,5kl5 690V;463997,2555;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x2x0,75kl5 690V;602709,7231;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x2x1,0kl5 690V;762310,2588;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x2x1,5kl5 690V;969624,0509;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x2x2,5kl5 690V;1431472,625;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x3x0,5kl5 690V;588937,5905;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x3x0,75kl5 690V;797164,1035;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x3x1,0kl5 690V;1001452,289;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x3x1,5kl5 690V;1304903,048;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 6x3x2,5kl5 690V;1973316,192;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 7x0,5kl5 690V;284310,8908;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 7x0,75kl5 690V;365304,592;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 7x1,0kl5 690V;448122,0889;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 7x1,5kl5 690V;566265,9442;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 7x2,5kl5 690V;817413,8493;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 7x2x0,5kl5 690V;514764,126;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 7x2x0,75kl5 690V;685623,7225;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 7x2x1,0kl5 690V;855000,6973;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 7x2x1,5kl5 690V;1096174,834;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 7x2x2,5kl5 690V;1632548,906;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x0,5kl5 690V;319823,6212;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x0,75kl5 690V;407773,665;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x1,0kl5 690V;505305,202;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x1,5kl5 690V;638333,0088;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x2,5kl5 690V;938746,1226;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x2x0,5kl5 690V;571695,9098;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x2x0,75kl5 690V;768372,9207;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x2x1,0kl5 690V;955896,8775;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x2x1,5kl5 690V;1227122,16;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x2x2,5kl5 690V;1837985,099;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x3x0,5kl5 690V;747040,5181;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x3x0,75kl5 690V;1009850,544;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x3x1,0kl5 690V;1269863,175;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x3x1,5kl5 690V;1690716,331;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 8x3x2,5kl5 690V;2559738,426;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 9x0,5kl5 690V;350718,4277;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 9x0,75kl5 690V;456826,0423;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 9x1,0kl5 690V;559330,7299;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 9x1,5kl5 690V;709764,8221;
15.07.2021;ATOMKIP-KUPOmKPng(A)-HF 9x2,5kl5 690V;1052962,706;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x0,5kl5 690V;409900,8493;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x0,75kl5 690V;524814,0055;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x1,0kl5 690V;645037,1132;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x1,5kl5 690V;803331,2525;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x2,5kl5 690V;1178395,381;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x2x0,5kl5 690V;772967,9473;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x2x0,75kl5 690V;992553,6106;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x2x1,0kl5 690V;1236033,245;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x2x1,5kl5 690V;1560499,383;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x2x2,5kl5 690V;2317372,772;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x3x0,5kl5 690V;1033985,207;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x3x0,75kl5 690V;1352715,018;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x3x1,0kl5 690V;1703130,499;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x3x1,5kl5 690V;2190090,039;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 10x3x2,5kl5 690V;3299213,319;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x0,5kl5 690V;469435,2057;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x0,75kl5 690V;596759,6557;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x1,0kl5 690V;734904,5318;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x1,5kl5 690V;924104,8771;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x2,5kl5 690V;1367092,724;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x2x0,5kl5 690V;894778,0902;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x2x0,75kl5 690V;1160466,267;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x2x1,0kl5 690V;1444711,168;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x2x1,5kl5 690V;1834353,599;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x2x2,5kl5 690V;2736774,95;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x3x0,5kl5 690V;1209517,612;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x3x0,75kl5 690V;1589815,507;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x3x1,0kl5 690V;2007578,001;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x3x1,5kl5 690V;2590666,62;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 12x3x2,5kl5 690V;3903015,378;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x0,5kl5 690V;530632,3891;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x0,75kl5 690V;678045,4688;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x1,0kl5 690V;835718,1639;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x1,5kl5 690V;1060751,482;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x2,5kl5 690V;1578162,476;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x2x0,5kl5 690V;1026269,717;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x2x0,75kl5 690V;1327193,081;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x2x1,0kl5 690V;1669571,676;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x2x1,5kl5 690V;2125436,648;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x2x2,5kl5 690V;3169354,914;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x3x0,5kl5 690V;1385477,965;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x3x0,75kl5 690V;1837168,758;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x3x1,0kl5 690V;2316205,946;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x3x1,5kl5 690V;3008257,434;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 14x3x2,5kl5 690V;4537192,658;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 16x2x0,5kl5 690V;1141631,581;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 16x2x0,75kl5 690V;1490617,925;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 16x2x1,0kl5 690V;1869959,245;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 16x2x1,5kl5 690V;2399282,781;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 16x2x2,5kl5 690V;3577829,697;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 16x3x0,5kl5 690V;1556653,996;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 16x3x0,75kl5 690V;2075739,659;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 16x3x1,0kl5 690V;2616196,05;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 16x3x1,5kl5 690V;3398265,091;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 16x3x2,5kl5 690V;5153432,791;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 17x0,5kl5 690V;623217,6035;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 17x0,75kl5 690V;799061,5291;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 17x1,0kl5 690V;1002192,101;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 17x1,5kl5 690V;1271713,111;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 17x2,5kl5 690V;1891970,065;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 18x2x0,5kl5 690V;1263426,369;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 18x2x0,75kl5 690V;1659322,133;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 18x2x1,0kl5 690V;2078838,06;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 18x2x1,5kl5 690V;2664447,024;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 18x2x2,5kl5 690V;4000925,236;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 18x3x0,5kl5 690V;1731787,32;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 18x3x0,75kl5 690V;2303974,587;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 18x3x1,0kl5 690V;2907015,805;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 18x3x1,5kl5 690V;3785587,922;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 18x3x2,5kl5 690V;5754451,778;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 19x0,5kl5 690V;669513,7607;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 19x0,75kl5 690V;865080,7953;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 19x1,0kl5 690V;1087103,37;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 19x1,5kl5 690V;1388134,931;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 19x2,5kl5 690V;2075467,742;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x0,5kl5 690V;833821,6719;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x0,75kl5 690V;1081646,159;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x1,0kl5 690V;1348739,888;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x1,5kl5 690V;1737107,025;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x2,5kl5 690V;2590924,313;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x2x0,5kl5 690V;1614106,225;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x2x0,75kl5 690V;2133953,713;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x2x1,0kl5 690V;2674798,032;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x2x1,5kl5 690V;3470555,379;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x2x2,5kl5 690V;5220851,713;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x3x0,5kl5 690V;2230834,767;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x3x0,75kl5 690V;2989746,135;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x3x1,0kl5 690V;3789546,493;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x3x1,5kl5 690V;4960472,677;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 24x3x2,5kl5 690V;7572132,787;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 27x0,5kl5 690V;908603,0683;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 27x0,75kl5 690V;1190663,911;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 27x1,0kl5 690V;1490555,326;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 27x1,5kl5 690V;1917607,643;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 27x2,5kl5 690V;2883438,98;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 27x2x0,5kl5 690V;1791012,392;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 27x2x0,75kl5 690V;2363797,297;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 27x2x1,0kl5 690V;2982682,455;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 27x2x1,5kl5 690V;3862111,893;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 27x2x2,5kl5 690V;5843808,086;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x0,5kl5 690V;145532,1883;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x0,75kl5 690V;169336,8555;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x1,0kl5 690V;197671,7147;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x1,5kl5 690V;230454,5127;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x2,5kl5 690V;317260,5784;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x2x0,5kl5 690V;230204,3872;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x2x0,75kl5 690V;278585,4966;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x2x1,0kl5 690V;333025,8038;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x2x1,5kl5 690V;399773,8759;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x2x2,5kl5 690V;572169,0378;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x3x0,5kl5 690V;287510,8065;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x3x0,75kl5 690V;354217,5308;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x3x1,0kl5 690V;430963,3985;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x3x1,5kl5 690V;530283,7465;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 2x3x2,5kl5 690V;770288,4282;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 30x0,5kl5 690V;986980,9303;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 30x0,75kl5 690V;1299870,246;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 30x1,0kl5 690V;1629190,626;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 30x1,5kl5 690V;2100540,504;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 30x2,5kl5 690V;3172063,62;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 30x2x0,5kl5 690V;1957400,341;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 30x2x0,75kl5 690V;2593733,722;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 30x2x1,0kl5 690V;3276611,273;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 30x2x1,5kl5 690V;4252311,031;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 30x2x2,5kl5 690V;6445867,768;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 37x0,5kl5 690V;1174550,903;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 37x0,75kl5 690V;1560512,871;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 37x1,0kl5 690V;1954842,261;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 37x1,5kl5 690V;2539362,082;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 37x2,5kl5 690V;3852429,327;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 37x2x0,5kl5 690V;2357742,89;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 37x2x0,75kl5 690V;3139308,166;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 37x2x1,0kl5 690V;3954908,047;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 37x2x1,5kl5 690V;5156732,157;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 37x2x2,5kl5 690V;7863147,34;
15.07.2021;ATOMKIP-KUVOmVng(A)-FRLS 3x0,5kl5 690V;173783,05;
